Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Sandwich Policy Applied?,Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Eligibility Score
800080,Ronald Mcdonald,HR,Junior Engineer,2018-06-13,Active,6.7,2024-05-22,Vacation,Rejected,3,No,Yes,80,68,12,78.6,41,26,36,6.4,3.3,Low,24,Low,4.3,63.2
824424,Jason Adams,IT,Senior Engineer,2010-07-01,Active,14.6,2024-03-23,Sick Leave,Pending,0,Yes,No,27,9,18,91.0,45,36,29,5.5,1.9,Low,8,High,4.1,4.0
45954,Todd Cain,IT,Manager,2016-02-05,Active,9.0,2024-08-01,Emergency Leave,Rejected,6,Yes,No,44,22,22,95.5,20,10,19,7.1,2.1,High,26,Low,3.2,90.8
528915,Edward Reynolds,Finance,Associate,2011-05-23,Active,13.8,2024-10-09,Vacation,Rejected,4,No,No,29,4,25,83.4,35,5,30,2.1,2.2,Low,8,Low,2.2,52.5
381816,William Rivera,Sales,Manager,2011-06-08,Active,13.7,2024-06-21,Emergency Leave,Rejected,2,Yes,No,37,7,30,93.4,5,2,2,8.9,3.6,High,14,High,1.2,53.1
309877,Stephanie Bond,Marketing,Analyst,2019-03-18,Active,5.9,2024-04-25,Emergency Leave,Pending,8,Yes,No,31,8,23,50.2,36,4,27,1.4,1.9,Medium,23,Medium,4.2,22.9
992762,Christopher Olson,IT,Associate,2014-02-25,Active,11.0,2024-03-22,Maternity/Paternity Leave,Pending,0,No,Yes,72,44,28,58.6,6,1,6,7.0,2.2,Medium,15,High,2.6,52.6
883828,Matthew Taylor,HR,Associate,2020-02-29,Active,5.0,2024-01-05,Maternity/Paternity Leave,Rejected,1,Yes,Yes,47,17,30,63.7,38,14,6,2.5,1.1,Medium,29,Low,1.4,91.3
938118,Nicole Jacobs,Finance,Director,2021-05-06,Active,3.8,2024-02-12,Casual Leave,Rejected,7,No,Yes,68,46,22,52.1,31,8,10,4.4,1.3,Low,18,Medium,3.4,54.6
107631,Brian Underwood,Engineering,Intern,2014-08-13,Active,10.5,2024-04-27,Maternity/Paternity Leave,Approved,8,Yes,No,100,27,73,77.2,6,1,4,3.1,1.2,High,18,Medium,2.9,64.0
934674,Stephen Terry,Operations,Team Lead,2022-06-14,Active,2.7,2024-12-24,Sick Leave,Rejected,5,Yes,No,18,1,17,78.9,19,9,1,1.3,3.0,Medium,22,High,2.1,26.2
560756,Jay Alvarez,Engineering,Director,2018-11-29,Active,6.2,2024-05-04,Maternity/Paternity Leave,Rejected,4,No,Yes,84,77,7,73.1,12,6,2,5.9,4.7,Medium,17,Medium,2.4,99.1
519999,Austin Pittman,Operations,Director,2018-05-25,Active,6.7,2024-09-12,Emergency Leave,Approved,10,No,Yes,81,16,65,87.7,30,19,28,1.7,3.4,High,15,Medium,2.1,1.4
993249,William Hamilton,Finance,Analyst,2021-09-11,Active,3.4,2024-01-24,Vacation,Rejected,4,Yes,No,91,30,61,64.7,7,1,2,8.5,1.1,Low,25,High,2.1,92.1
466986,Jason Carlson,Operations,Senior Engineer,2017-05-02,Resigned,5.5,2024-04-08,Vacation,Pending,4,Yes,Yes,39,32,7,85.3,11,3,3,3.2,1.8,Medium,15,Low,3.8,98.1
474300,Joseph Walker,Engineering,Manager,2022-08-11,Resigned,2.4,2024-06-12,Emergency Leave,Approved,9,No,Yes,11,5,6,70.2,31,8,17,1.8,3.1,Low,3,High,1.3,57.5
329822,James Cook,IT,Manager,2015-12-26,Active,9.2,2024-08-28,Maternity/Paternity Leave,Rejected,4,No,No,43,31,12,60.3,16,7,4,1.2,2.4,High,13,Low,4.5,37.5
376110,Keith Smith Jr.,Sales,Director,2020-11-20,Active,4.2,2024-11-17,Casual Leave,Pending,6,Yes,Yes,82,59,23,75.7,20,9,15,8.0,4.4,Low,13,High,4.1,71.7
875489,Vanessa Sullivan,Marketing,Senior Engineer,2011-03-14,Active,13.9,2024-08-09,Vacation,Rejected,0,No,No,59,54,5,61.6,40,17,16,8.6,2.6,Medium,7,Low,2.9,56.0
552676,Julie Williamson,IT,Senior Engineer,2018-03-13,Active,6.9,2024-04-23,Casual Leave,Rejected,2,No,No,98,4,94,78.2,19,5,9,9.2,1.5,Medium,15,Low,3.5,90.6
298402,Cynthia Cook,Operations,Manager,2014-07-30,Active,10.6,2024-10-06,Casual Leave,Rejected,3,No,Yes,41,19,22,68.1,23,11,15,9.3,1.4,Medium,11,Medium,3.4,37.7
610760,Elizabeth Medina,HR,Manager,2022-10-11,Active,2.4,2024-06-08,Casual Leave,Approved,9,No,Yes,17,8,9,58.7,45,39,34,7.0,4.0,Medium,1,High,1.8,64.7
201417,Patricia Medina,Sales,Intern,2018-12-20,Active,6.2,2024-07-03,Sick Leave,Rejected,3,No,No,74,72,2,89.7,50,27,10,6.5,2.2,Medium,26,Low,1.9,75.7
657911,Sarah Neal PhD,Finance,Analyst,2020-06-01,Active,4.7,2024-10-20,Emergency Leave,Rejected,0,No,No,41,18,23,96.0,14,9,11,7.0,2.1,Medium,5,High,1.3,2.1
39359,Danny Vaughn,HR,Senior Engineer,2021-10-06,Resigned,1.8,2024-11-09,Emergency Leave,Approved,4,No,No,14,5,9,58.6,42,12,26,7.4,2.2,Low,24,High,1.1,28.4
111078,Albert Perez,Sales,Analyst,2020-12-02,Active,4.2,2024-03-29,Emergency Leave,Pending,10,Yes,Yes,74,26,48,63.5,44,12,35,6.1,4.3,Low,29,High,2.2,48.4
247591,Anthony Lambert,HR,Intern,2016-06-29,Active,8.6,2024-09-07,Emergency Leave,Pending,6,Yes,Yes,33,21,12,55.8,46,7,32,5.6,4.7,Medium,30,Low,1.4,98.9
211791,Timothy Jefferson,Finance,Intern,2022-12-21,Active,2.2,2024-06-01,Emergency Leave,Approved,6,No,Yes,75,55,20,70.5,28,4,3,1.5,3.0,Low,16,High,4.6,88.1
645190,Gabriela Ellis,Marketing,Associate,2022-05-04,Active,2.8,2024-09-29,Maternity/Paternity Leave,Pending,10,Yes,No,46,19,27,59.9,28,14,22,4.0,3.4,Low,22,Medium,1.7,72.6
649252,William Webb,HR,Intern,2015-02-03,Resigned,2.6,2024-07-16,Sick Leave,Pending,0,No,No,47,22,25,59.0,26,17,13,1.8,3.3,Low,10,High,1.1,19.7
775880,Michael Smith,Marketing,Junior Engineer,2017-10-28,Active,7.3,2024-11-25,Casual Leave,Pending,8,Yes,No,78,6,72,62.6,22,13,1,5.9,4.1,Low,15,Medium,1.3,13.2
34327,Reginald Estes,Marketing,Director,2016-01-14,Active,9.1,2024-05-19,Sick Leave,Pending,0,No,No,33,19,14,94.8,42,15,40,9.0,4.6,High,18,High,1.3,89.7
995061,Joseph Carrillo,Operations,Analyst,2013-10-10,Active,11.4,2024-05-06,Emergency Leave,Pending,5,Yes,Yes,53,15,38,97.6,25,8,17,2.5,1.2,Low,14,Medium,3.6,42.1
823872,Mark Richardson,Finance,Intern,2019-10-26,Active,5.3,2024-10-15,Vacation,Rejected,8,No,No,86,76,10,91.6,25,2,3,5.4,1.9,High,8,Low,4.8,90.2
676455,Pamela Fritz,Sales,Senior Engineer,2015-03-24,Active,9.9,2024-12-09,Emergency Leave,Rejected,9,No,Yes,80,80,0,57.3,32,32,17,8.3,4.7,High,1,Medium,1.2,48.1
135298,Leonard Rivera,Marketing,Director,2016-11-17,Active,8.3,2024-02-16,Vacation,Rejected,7,Yes,Yes,47,25,22,80.0,27,25,9,2.1,1.7,High,22,Low,2.5,26.9
760060,Tracy Tucker,Sales,Junior Engineer,2014-07-07,Resigned,7.6,2024-06-29,Casual Leave,Approved,9,No,No,30,0,30,79.0,31,21,21,6.6,4.0,Medium,29,Low,4.0,72.8
850292,Nicole Patterson,IT,Analyst,2016-10-15,Resigned,8.3,2024-05-23,Vacation,Rejected,10,No,Yes,64,6,58,61.4,31,21,16,8.0,2.2,Low,1,Low,4.2,2.9
701413,Justin Brown,Sales,Junior Engineer,2015-01-26,Active,10.1,2024-06-12,Vacation,Pending,1,No,Yes,56,21,35,52.8,31,4,22,6.3,1.6,Medium,9,Medium,1.8,25.8
835539,Claudia Nguyen,Finance,Senior Engineer,2021-07-02,Active,3.6,2024-09-05,Maternity/Paternity Leave,Rejected,0,Yes,No,27,2,25,67.5,37,16,30,5.7,3.6,Low,22,Medium,4.5,30.6
513810,Wendy Williams,Finance,Associate,2016-01-01,Active,9.1,2024-04-27,Casual Leave,Pending,1,Yes,Yes,85,30,55,56.7,43,2,43,9.2,2.5,Medium,17,Medium,3.7,31.6
589829,Mark Walker,Finance,Analyst,2010-06-29,Active,14.6,2024-05-10,Casual Leave,Pending,4,Yes,Yes,44,1,43,60.9,38,12,8,3.0,4.2,Low,11,High,1.4,74.3
604476,Angelica Price,Marketing,Associate,2014-12-15,Active,10.2,2024-07-29,Vacation,Approved,0,Yes,No,14,6,8,57.2,24,10,8,4.2,1.3,Medium,13,Medium,1.9,85.1
215838,Michelle Kemp,Finance,Manager,2016-04-27,Resigned,3.8,2024-03-05,Vacation,Pending,8,No,Yes,77,73,4,83.0,33,25,15,7.7,3.8,Low,27,Low,1.1,28.9
110175,Jason Watkins,Sales,Intern,2010-11-25,Active,14.2,2024-02-10,Maternity/Paternity Leave,Rejected,7,Yes,No,62,28,34,78.5,18,5,13,8.7,1.2,High,27,High,4.0,22.7
675300,Richard Becker,Finance,Junior Engineer,2020-05-02,Active,4.8,2024-07-08,Emergency Leave,Rejected,5,Yes,No,61,32,29,52.4,50,32,39,4.4,1.5,High,22,Low,2.0,35.8
381692,Matthew Tran,Engineering,Manager,2011-12-11,Active,13.2,2024-05-12,Casual Leave,Rejected,9,No,Yes,62,2,60,82.4,43,38,43,1.4,1.5,Low,30,High,4.7,70.1
306688,Samuel Brown,Sales,Director,2017-07-19,Active,7.6,2024-09-27,Sick Leave,Approved,8,No,Yes,63,46,17,96.8,48,8,23,9.3,1.2,Medium,4,Medium,4.4,3.5
552694,Candace Dixon,IT,Team Lead,2010-03-02,Active,15.0,2024-03-28,Sick Leave,Pending,10,No,No,62,21,41,77.6,50,24,7,1.5,2.6,High,22,Medium,2.0,50.0
731066,Audrey Rogers,Finance,Associate,2017-08-17,Active,7.5,2024-10-10,Emergency Leave,Pending,3,No,Yes,61,41,20,71.2,9,4,5,3.3,4.8,Low,15,High,1.7,9.8
135456,Samantha Clark,IT,Manager,2022-01-25,Active,3.1,2024-07-02,Casual Leave,Rejected,5,No,No,74,33,41,80.0,23,19,20,3.6,2.2,High,8,Low,3.1,18.3
159610,Jonathan Hall,Marketing,Junior Engineer,2020-08-03,Active,4.5,2024-10-28,Casual Leave,Approved,0,No,No,73,14,59,76.5,16,16,3,2.1,3.1,Medium,19,Medium,2.6,86.7
632428,Eric Lindsey,Finance,Senior Engineer,2013-11-13,Active,11.3,2024-08-15,Vacation,Rejected,7,Yes,No,53,40,13,84.3,16,16,8,7.8,1.6,Medium,6,Medium,2.1,47.8
493751,Randy Pope,Finance,Director,2013-04-16,Active,11.8,2024-08-27,Maternity/Paternity Leave,Approved,5,Yes,Yes,37,4,33,50.1,49,6,16,9.2,1.0,Low,0,High,2.3,71.1
922663,Mary Taylor,Marketing,Team Lead,2019-06-29,Active,5.6,2024-02-23,Maternity/Paternity Leave,Pending,1,No,No,87,27,60,72.6,20,8,20,8.8,1.4,Medium,5,High,4.7,12.8
892428,Samantha Wright,HR,Associate,2022-03-24,Active,2.9,2024-09-14,Casual Leave,Approved,4,Yes,No,69,39,30,79.7,7,1,1,8.3,2.9,Low,10,High,2.4,94.3
239104,Cody Ballard,Engineering,Analyst,2021-09-07,Active,3.4,2024-03-17,Emergency Leave,Pending,10,No,Yes,57,24,33,77.9,39,17,4,6.8,3.1,Low,4,High,4.0,24.6
15998,Stephanie Wilson,Sales,Junior Engineer,2021-12-21,Active,3.2,2024-08-19,Emergency Leave,Rejected,1,No,Yes,90,62,28,97.5,15,4,6,5.2,4.8,Medium,26,Low,4.4,81.8
459996,David Young,IT,Director,2012-05-20,Active,12.8,2024-02-16,Emergency Leave,Pending,6,Yes,Yes,70,50,20,56.9,19,12,17,9.5,2.4,High,4,Medium,2.5,1.4
845342,Mark Arnold,Operations,Senior Engineer,2014-03-25,Active,10.9,2024-04-03,Vacation,Approved,3,No,Yes,10,0,10,91.6,23,11,16,3.0,3.4,High,16,Low,4.0,73.2
715609,Heather Chavez,Marketing,Senior Engineer,2018-11-28,Active,6.2,2024-06-06,Sick Leave,Rejected,2,Yes,No,77,3,74,93.6,39,18,8,8.1,4.1,High,4,Low,3.7,66.0
899960,Jessica Ramos,Sales,Associate,2010-05-20,Active,14.8,2024-02-23,Casual Leave,Rejected,10,Yes,Yes,99,50,49,53.6,13,11,7,5.6,4.9,High,22,High,1.6,55.6
480979,Erica King,Engineering,Manager,2016-12-19,Active,8.2,2024-12-18,Emergency Leave,Pending,4,No,No,25,17,8,72.4,20,4,6,1.8,1.4,Medium,25,Medium,1.4,42.4
701248,Maria Fritz,Sales,Intern,2013-03-13,Active,11.9,2024-08-20,Emergency Leave,Rejected,7,Yes,Yes,68,33,35,60.7,27,21,26,7.2,4.0,Medium,17,High,1.9,29.3
288024,Nichole Rocha,Operations,Analyst,2014-01-18,Active,11.1,2024-12-15,Casual Leave,Rejected,2,No,Yes,16,9,7,94.3,49,47,34,2.8,3.8,Medium,23,Low,2.6,67.3
880297,Tracey Rivera,Operations,Team Lead,2011-09-19,Active,13.4,2024-09-18,Casual Leave,Pending,6,Yes,No,46,28,18,62.6,42,11,12,6.1,3.2,Low,0,Low,1.1,81.0
449724,Michael Guerrero,Marketing,Manager,2019-10-05,Active,5.4,2024-04-13,Vacation,Pending,10,Yes,Yes,40,4,36,82.8,47,40,30,4.6,3.2,High,18,High,2.0,64.0
569570,Lindsay Jimenez,Engineering,Director,2018-11-21,Resigned,5.9,2024-08-18,Emergency Leave,Pending,5,Yes,Yes,80,27,53,76.0,9,7,8,6.8,1.1,High,24,High,3.9,29.3
922229,Sarah Martin,Engineering,Intern,2017-07-09,Active,7.6,2024-02-17,Maternity/Paternity Leave,Approved,4,Yes,Yes,35,26,9,53.5,16,4,12,8.9,2.5,Medium,3,High,2.8,23.0
376966,Veronica Green,Marketing,Manager,2013-07-24,Active,11.6,2024-01-23,Casual Leave,Rejected,2,No,No,29,29,0,95.6,36,32,13,2.7,2.0,Medium,10,Low,2.4,26.2
116644,Diane Murray,Marketing,Director,2011-10-13,Resigned,7.7,2024-07-03,Emergency Leave,Approved,3,Yes,Yes,38,33,5,53.8,48,33,41,7.8,2.6,Low,23,High,3.5,69.7
892832,Kristin Smith,IT,Junior Engineer,2010-01-29,Active,15.1,2024-08-04,Vacation,Approved,2,Yes,Yes,80,10,70,59.1,41,21,8,6.1,3.4,Low,1,High,1.4,87.2
608258,Martha White,Operations,Director,2014-03-21,Active,10.9,2024-12-25,Sick Leave,Pending,4,Yes,Yes,27,18,9,77.8,17,6,4,9.6,1.4,Medium,5,High,2.0,80.4
578242,Kathy Ryan,Operations,Intern,2010-05-31,Active,14.7,2024-07-16,Emergency Leave,Rejected,0,No,No,43,10,33,74.9,45,7,11,2.7,2.7,Medium,20,Low,2.9,71.2
251454,Amanda Smith,Operations,Team Lead,2015-08-05,Active,9.5,2024-02-15,Vacation,Rejected,4,Yes,No,47,33,14,58.9,21,20,21,5.0,2.9,Low,10,High,2.7,27.5
957790,Dr. Daniel Castillo,Marketing,Team Lead,2017-09-07,Resigned,4.1,2024-10-20,Emergency Leave,Approved,5,No,Yes,83,49,34,92.0,41,22,4,8.4,3.7,High,28,Low,2.3,50.1
287856,Kathryn Pratt,HR,Manager,2019-05-21,Active,5.8,2024-03-26,Sick Leave,Rejected,6,Yes,Yes,51,39,12,92.3,41,22,16,8.3,2.7,Medium,11,Medium,1.9,91.8
781777,Steven Harding,HR,Manager,2020-07-13,Active,4.6,2024-01-23,Sick Leave,Pending,6,No,Yes,96,20,76,61.4,36,15,30,4.2,1.9,High,17,Medium,4.2,67.9
334592,Gregory Dudley,Sales,Junior Engineer,2013-03-19,Resigned,9.6,2024-11-08,Emergency Leave,Pending,3,No,Yes,36,34,2,68.5,8,8,3,3.8,4.9,Medium,2,Medium,1.7,8.5
962814,Crystal Baker,Operations,Intern,2013-04-03,Active,11.9,2024-12-11,Sick Leave,Pending,6,Yes,Yes,51,7,44,66.2,40,17,25,9.9,3.9,Medium,0,High,4.4,74.6
979434,Melissa Lewis,IT,Associate,2010-01-10,Active,15.1,2024-01-25,Vacation,Rejected,10,Yes,Yes,50,35,15,74.4,45,34,42,4.5,3.9,Low,30,Medium,3.3,1.7
632647,Samantha Hays,Engineering,Intern,2011-06-17,Active,13.7,2024-09-29,Sick Leave,Approved,6,No,No,76,74,2,51.0,20,14,2,9.3,3.8,High,13,Low,4.4,27.7
273609,Briana Avila,HR,Manager,2017-07-09,Active,7.6,2024-06-15,Maternity/Paternity Leave,Rejected,9,Yes,No,83,11,72,62.0,11,11,9,9.1,2.0,Low,25,High,1.3,72.4
696743,John Harris,IT,Senior Engineer,2012-07-06,Active,12.6,2024-06-20,Casual Leave,Rejected,4,Yes,Yes,49,6,43,74.5,26,22,18,4.3,2.2,Medium,8,High,3.3,34.8
223265,Elizabeth Orozco,HR,Team Lead,2019-09-07,Active,5.5,2024-04-19,Casual Leave,Pending,7,Yes,Yes,69,4,65,56.6,45,19,3,1.6,4.5,Medium,7,High,2.6,99.4
899874,Austin Lane,Operations,Analyst,2021-01-29,Active,4.1,2024-12-03,Casual Leave,Approved,8,No,Yes,58,45,13,88.4,26,20,8,4.4,4.5,Low,5,High,4.3,72.3
163292,Angelica Johnson,Engineering,Junior Engineer,2021-05-30,Resigned,1.0,2024-06-15,Vacation,Rejected,8,No,Yes,23,5,18,88.9,39,4,8,1.1,3.0,Medium,4,Medium,2.7,89.0
463527,Amanda Lowe,Finance,Manager,2021-12-19,Active,3.2,2024-08-04,Emergency Leave,Pending,5,No,Yes,76,64,12,54.0,18,14,14,6.5,4.0,Low,24,High,1.3,32.0
821551,Julie Lawrence,Marketing,Director,2019-02-21,Active,6.0,2024-05-24,Vacation,Pending,3,Yes,No,70,3,67,57.3,50,31,26,6.9,3.4,Medium,22,Medium,4.6,61.8
890500,Erin Blair,Finance,Manager,2017-07-29,Resigned,3.8,2024-10-03,Maternity/Paternity Leave,Pending,3,Yes,No,75,30,45,82.4,42,36,23,4.5,3.9,Low,27,Low,2.5,98.6
961601,Mary Jimenez,Marketing,Intern,2016-05-15,Resigned,3.9,2024-01-10,Vacation,Approved,2,No,Yes,90,3,87,86.8,7,6,3,5.2,4.9,Low,19,Low,2.4,28.2
289324,Brooke Austin,IT,Analyst,2016-01-02,Resigned,1.0,2024-01-12,Emergency Leave,Rejected,7,Yes,Yes,93,30,63,51.5,16,9,13,9.5,2.6,Low,12,Low,1.8,34.5
715477,Deborah Holden,Marketing,Associate,2022-10-28,Active,2.3,2024-06-01,Vacation,Rejected,3,No,No,20,16,4,57.6,32,19,16,6.3,2.1,Low,13,High,3.0,64.6
485764,Matthew Moore,Marketing,Director,2011-09-25,Active,13.4,2024-03-18,Vacation,Pending,10,Yes,No,26,5,21,87.8,31,18,24,6.3,2.6,Medium,27,High,1.4,69.1
400360,Christopher Thomas,IT,Junior Engineer,2012-06-22,Active,12.7,2024-06-07,Casual Leave,Pending,10,Yes,No,84,84,0,80.1,39,12,4,7.5,1.8,Low,29,Low,4.7,31.0
526019,Joseph Vargas,IT,Senior Engineer,2022-12-14,Active,2.2,2024-09-29,Maternity/Paternity Leave,Pending,7,No,No,88,13,75,50.0,49,38,25,8.3,4.9,Low,3,High,4.1,9.1
609284,Anna Thomas,Operations,Team Lead,2016-08-28,Active,8.5,2024-05-05,Casual Leave,Rejected,3,Yes,No,72,35,37,55.8,14,2,2,5.7,4.3,High,19,High,3.6,91.3
530057,Wayne Price,Operations,Associate,2020-05-30,Resigned,3.7,2024-11-22,Sick Leave,Pending,0,No,Yes,27,27,0,73.2,19,16,6,6.1,2.5,Medium,10,Low,2.9,30.6
385540,Jordan Washington,Sales,Senior Engineer,2021-09-19,Active,3.4,2024-08-22,Maternity/Paternity Leave,Pending,2,No,No,28,5,23,91.0,23,14,15,5.2,3.6,Low,18,Low,2.0,61.7
321180,Cameron Wheeler,HR,Intern,2018-01-06,Active,7.1,2024-11-20,Emergency Leave,Pending,2,No,Yes,34,10,24,50.6,28,20,21,8.6,3.4,Low,18,High,4.0,75.1
602579,Douglas Hines,IT,Intern,2012-10-22,Active,12.3,2024-05-03,Maternity/Paternity Leave,Approved,0,Yes,Yes,57,27,30,67.8,43,5,22,8.3,2.8,Medium,14,High,4.0,4.2
580410,Daniel Oliver,Engineering,Intern,2012-07-23,Active,12.6,2024-04-21,Emergency Leave,Rejected,3,Yes,Yes,36,34,2,70.9,25,12,14,3.9,4.9,High,21,Low,1.0,18.6
142546,Jeffrey Gamble,Sales,Manager,2010-09-10,Active,14.4,2024-11-29,Casual Leave,Approved,1,No,Yes,78,33,45,60.7,15,2,7,7.5,2.2,Medium,1,Medium,2.3,81.4
272595,Matthew Ward,Sales,Associate,2022-07-06,Resigned,2.1,2024-12-08,Vacation,Rejected,3,No,Yes,99,79,20,65.2,7,6,2,3.2,2.2,Medium,16,High,2.2,37.7
477752,Mario Walker,Marketing,Intern,2020-05-17,Active,4.8,2024-03-07,Emergency Leave,Approved,10,Yes,Yes,82,67,15,62.5,42,28,39,7.7,4.2,Medium,21,High,1.1,45.0
411733,Lisa Diaz,IT,Intern,2011-07-14,Active,13.6,2024-11-12,Maternity/Paternity Leave,Rejected,4,No,No,26,17,9,88.2,15,10,8,5.4,2.7,Medium,25,Low,3.9,72.9
62724,Louis Williamson,Marketing,Analyst,2014-05-22,Active,10.8,2024-01-24,Emergency Leave,Approved,10,Yes,Yes,75,7,68,58.4,5,2,0,4.9,3.4,Low,19,Low,1.5,13.4
881575,Nicole Harper,Marketing,Manager,2013-08-19,Resigned,3.5,2024-09-21,Casual Leave,Pending,5,No,No,60,12,48,85.6,13,7,10,9.4,4.5,Medium,6,Low,2.0,20.4
147796,Renee Lewis,Engineering,Senior Engineer,2019-02-26,Active,6.0,2024-04-27,Vacation,Approved,8,Yes,No,26,21,5,75.8,11,4,6,8.4,3.7,High,14,High,3.4,98.4
904507,Mrs. Emily Bell MD,IT,Junior Engineer,2019-03-13,Active,5.9,2024-08-17,Emergency Leave,Pending,5,Yes,Yes,24,6,18,79.7,49,48,23,7.4,1.7,High,17,Low,4.8,17.2
196894,Jesse Glass,IT,Manager,2012-10-12,Active,12.4,2024-05-23,Vacation,Pending,10,Yes,Yes,50,23,27,75.6,28,1,26,8.0,2.7,Medium,23,Low,4.2,99.1
18872,Natalie Miller,Finance,Analyst,2018-02-09,Active,7.0,2024-11-20,Vacation,Pending,9,Yes,Yes,90,21,69,98.8,46,10,22,2.0,2.8,Medium,3,High,2.1,31.1
926557,Joseph Diaz,Marketing,Junior Engineer,2010-09-19,Terminated,6.0,2024-05-26,Sick Leave,Rejected,5,No,Yes,59,46,13,65.1,8,3,3,5.2,4.1,High,14,Medium,3.5,28.6
788013,Stephen Murray,Sales,Junior Engineer,2020-11-24,Active,4.2,2024-11-30,Vacation,Approved,6,Yes,Yes,89,27,62,76.1,19,14,1,1.6,4.3,Medium,14,Low,2.7,50.6
369837,Edward Wall,HR,Manager,2012-10-11,Active,12.4,2024-06-18,Vacation,Rejected,2,Yes,No,70,49,21,79.2,9,9,3,5.5,3.7,Low,11,Low,1.6,32.7
997362,Scott Stout,Sales,Junior Engineer,2016-04-20,Active,8.8,2024-04-26,Emergency Leave,Approved,5,No,No,60,58,2,72.4,39,37,12,9.4,3.3,High,6,Medium,1.4,21.7
363311,Allison Marquez,Engineering,Manager,2015-05-10,Active,9.8,2024-11-12,Sick Leave,Approved,7,No,No,79,0,79,66.1,37,24,4,9.4,1.1,Medium,26,High,1.8,1.6
692464,Mary Garcia,Operations,Senior Engineer,2016-02-05,Resigned,0.8,2024-09-13,Vacation,Approved,6,No,No,65,0,65,87.4,18,14,15,3.4,4.0,High,9,Medium,3.8,53.4
304695,Jessica Curry,Engineering,Manager,2014-07-25,Active,10.6,2024-05-24,Vacation,Approved,9,Yes,Yes,21,13,8,88.7,44,8,34,1.4,1.7,Low,18,Medium,3.3,35.2
397880,Joshua Wolfe,Engineering,Director,2012-09-10,Active,12.4,2024-07-07,Maternity/Paternity Leave,Approved,2,No,Yes,33,30,3,64.5,30,6,9,6.7,3.9,High,29,Medium,5.0,97.8
417333,Deborah Oliver,IT,Director,2019-05-01,Active,5.8,2024-03-11,Casual Leave,Pending,9,No,No,66,31,35,90.4,45,9,6,8.0,2.1,High,29,Low,3.9,92.5
953691,Brianna Ramirez,Sales,Junior Engineer,2017-12-13,Resigned,4.0,2024-05-24,Maternity/Paternity Leave,Pending,2,No,No,35,21,14,64.9,11,9,2,4.8,5.0,High,0,Medium,4.2,44.7
864438,Thomas Perez,Sales,Manager,2011-02-28,Active,14.0,2024-03-31,Sick Leave,Rejected,9,No,No,56,41,15,92.1,30,4,21,7.0,1.3,Low,30,Low,2.9,67.9
159853,Meghan Adams,HR,Senior Engineer,2011-04-25,Resigned,11.9,2024-12-31,Maternity/Paternity Leave,Pending,6,Yes,No,27,4,23,90.5,31,8,5,2.6,4.6,Low,26,Low,1.5,20.8
76867,Jeremy Williams,Marketing,Junior Engineer,2013-07-04,Active,11.6,2024-07-24,Maternity/Paternity Leave,Approved,1,Yes,No,48,25,23,81.9,36,34,11,4.6,2.3,Low,5,High,2.7,2.4
979202,Caroline Mckinney,HR,Intern,2010-01-07,Active,15.1,2024-11-23,Sick Leave,Pending,1,Yes,No,100,10,90,94.7,40,39,0,1.1,1.4,Medium,1,High,1.4,61.0
419444,Meredith Hernandez,IT,Intern,2011-09-08,Active,13.5,2024-06-08,Emergency Leave,Rejected,10,No,No,99,55,44,61.8,15,4,13,1.9,2.8,High,22,Low,2.0,24.6
909339,Todd Moore,Operations,Analyst,2011-05-15,Active,13.8,2024-05-29,Casual Leave,Pending,5,No,No,17,13,4,54.6,6,4,4,2.7,2.9,High,12,Medium,1.7,10.7
235111,Carolyn Mccullough,Finance,Manager,2017-09-01,Resigned,3.7,2024-02-25,Vacation,Approved,6,No,Yes,30,10,20,69.1,26,17,5,8.1,2.6,Low,23,Low,3.7,69.4
57035,Jill Rogers,HR,Team Lead,2017-05-10,Active,7.8,2024-04-09,Emergency Leave,Rejected,0,No,No,77,7,70,59.5,31,23,9,5.3,1.8,Medium,25,High,1.1,40.3
218483,Karen Henry,Engineering,Junior Engineer,2022-03-31,Active,2.9,2024-10-20,Maternity/Paternity Leave,Approved,4,No,Yes,20,12,8,61.7,9,1,5,7.7,2.3,High,3,High,4.9,26.7
917706,Justin Stone,Operations,Director,2011-10-28,Resigned,3.1,2024-02-17,Emergency Leave,Rejected,3,Yes,Yes,95,56,39,55.8,21,11,1,7.6,1.8,Medium,4,High,4.7,37.3
62278,Dr. Jeffrey Pierce,Finance,Intern,2020-01-02,Active,5.1,2024-12-27,Emergency Leave,Rejected,1,No,Yes,90,79,11,89.1,14,11,5,5.5,4.3,High,11,High,3.0,58.1
116106,Ralph Rodriguez,Engineering,Intern,2016-05-08,Resigned,2.9,2024-08-18,Sick Leave,Rejected,8,Yes,Yes,91,63,28,62.9,13,11,10,6.7,4.9,High,18,Low,4.4,21.7
